date,location,vaccine,total_vaccinations
2021-01-19,European Union,Sanofi/GSK,0
2021-01-19,European Union,Sinopharm/Beijing,0
2021-01-19,European Union,Sinovac,0
2021-01-19,European Union,Sputnik V,0
2021-01-19,European Union,Valneva,0
2021-01-20,European Union,Johnson&Johnson,1
2021-01-20,European Union,Moderna,12283
2021-01-20,European Union,Novavax,0
2021-01-20,European Union,Oxford/AstraZeneca,4
2021-01-20,European Union,Pfizer/BioNTech,346019
2021-01-20,European Union,Sanofi/GSK,0
2021-01-20,European Union,Sinopharm/Beijing,0
2021-01-20,European Union,Sinovac,0
2021-01-20,European Union,Sputnik V,0
2021-01-20,European Union,Valneva,0
2021-01-21,European Union,Johnson&Johnson,6
2021-01-21,European Union,Moderna,45505
2021-01-21,European Union,Novavax,1
2021-01-21,European Union,Oxford/AstraZeneca,414
2021-01-21,European Union,Pfizer/BioNTech,1703058
2021-01-21,European Union,Sanofi/GSK,0
2021-01-21,European Union,Sinopharm/Beijing,23
2021-01-21,European Union,Sinovac,135
2021-01-21,European Union,Sputnik V,2
2021-01-21,European Union,Valneva,0
2021-01-22,European Union,Johnson&Johnson,0
2021-01-22,European Union,Moderna,3331
2021-01-22,European Union,Novavax,0
2021-01-22,European Union,Oxford/AstraZeneca,9
2021-01-22,European Union,Pfizer/BioNTech,199039
2021-01-22,European Union,Sanofi/GSK,0
2021-01-22,European Union,Sinopharm/Beijing,0
2021-01-22,European Union,Sinovac,0
2021-01-22,European Union,Sputnik V,0
2021-01-22,European Union,Valneva,0
2021-01-23,European Union,Johnson&Johnson,1
2021-01-23,European Union,Moderna,1289
2021-01-23,European Union,Novavax,0
2021-01-23,European Union,Oxford/AstraZeneca,4
2021-01-23,European Union,Pfizer/BioNTech,121039
2021-01-23,European Union,Sanofi/GSK,0
2021-01-23,European Union,Sinopharm/Beijing,0
2021-01-23,European Union,Sinovac,0
2021-01-23,European Union,Sputnik V,0
2021-01-23,European Union,Valneva,0
2021-01-24,European Union,Johnson&Johnson,1
2021-01-24,European Union,Moderna,6201
2021-01-24,European Union,Novavax,0
2021-01-24,European Union,Oxford/AstraZeneca,5
2021-01-24,European Union,Pfizer/BioNTech,285924
2021-01-24,European Union,Sanofi/GSK,0
2021-01-24,European Union,Sinopharm/Beijing,1
2021-01-24,European Union,Sinovac,0
2021-01-24,European Union,Sputnik V,0
2021-01-24,European Union,Valneva,0
2021-01-25,European Union,Johnson&Johnson,0
2021-01-25,European Union,Moderna,6438
2021-01-25,European Union,Novavax,0
2021-01-25,European Union,Oxford/AstraZeneca,8
2021-01-25,European Union,Pfizer/BioNTech,336432
2021-01-25,European Union,Sanofi/GSK,0
2021-01-25,European Union,Sinopharm/Beijing,0
2021-01-25,European Union,Sinovac,0
2021-01-25,European Union,Sputnik V,0
2021-01-25,European Union,Valneva,0
2021-01-26,European Union,Johnson&Johnson,2
2021-01-26,European Union,Moderna,6558
2021-01-26,European Union,Novavax,0
2021-01-26,European Union,Oxford/AstraZeneca,10
2021-01-26,European Union,Pfizer/BioNTech,344828
2021-01-26,European Union,Sanofi/GSK,0
2021-01-26,European Union,Sinopharm/Beijing,0
2021-01-26,European Union,Sinovac,1
2021-01-26,European Union,Sputnik V,0
2021-01-26,European Union,Valneva,0
2021-01-27,European Union,Johnson&Johnson,1
2021-01-27,European Union,Moderna,6456
2021-01-27,European Union,Novavax,0
2021-01-27,European Union,Oxford/AstraZeneca,6
2021-01-27,European Union,Pfizer/BioNTech,374132
2021-01-27,European Union,Sanofi/GSK,0
2021-01-27,European Union,Sinopharm/Beijing,0
2021-01-27,European Union,Sinovac,0
2021-01-27,European Union,Sputnik V,0
2021-01-27,European Union,Valneva,0
2021-01-28,European Union,Johnson&Johnson,6
2021-01-28,European Union,Moderna,30079
2021-01-28,European Union,Novavax,2
2021-01-28,European Union,Oxford/AstraZeneca,752
2021-01-28,European Union,Pfizer/BioNTech,2114394
2021-01-28,European Union,Sanofi/GSK,0
2021-01-28,European Union,Sinopharm/Beijing,30
2021-01-28,European Union,Sinovac,89
2021-01-28,European Union,Sputnik V,2
2021-01-28,European Union,Valneva,0
2021-01-29,European Union,Johnson&Johnson,2
2021-01-29,European Union,Moderna,2515
2021-01-29,European Union,Novavax,0
2021-01-29,European Union,Oxford/AstraZeneca,10
2021-01-29,European Union,Pfizer/BioNTech,237684
2021-01-29,European Union,Sanofi/GSK,0
2021-01-29,European Union,Sinopharm/Beijing,0
2021-01-29,European Union,Sinovac,0
2021-01-29,European Union,Sputnik V,0
2021-01-29,European Union,Valneva,0
2021-01-30,European Union,Johnson&Johnson,1
2021-01-30,European Union,Moderna,650
2021-01-30,European Union,Novavax,0
2021-01-30,European Union,Oxford/AstraZeneca,9
2021-01-30,European Union,Pfizer/BioNTech,145056
2021-01-30,European Union,Sanofi/GSK,0
2021-01-30,European Union,Sinopharm/Beijing,0
2021-01-30,European Union,Sinovac,0
2021-01-30,European Union,Sputnik V,0
2021-01-30,European Union,Valneva,0
2021-01-31,European Union,Johnson&Johnson,1
2021-01-31,European Union,Moderna,6477
2021-01-31,European Union,Novavax,0
2021-01-31,European Union,Oxford/AstraZeneca,59
2021-01-31,European Union,Pfizer/BioNTech,319438
2021-01-31,European Union,Sanofi/GSK,0
2021-01-31,European Union,Sinopharm/Beijing,0
2021-01-31,European Union,Sinovac,0
2021-01-31,European Union,Sputnik V,0
2021-01-31,European Union,Valneva,0
2021-02-01,European Union,Johnson&Johnson,3
2021-02-01,European Union,Moderna,9263
2021-02-01,European Union,Novavax,0
2021-02-01,European Union,Oxford/AstraZeneca,53
2021-02-01,European Union,Pfizer/BioNTech,366583
2021-02-01,European Union,Sanofi/GSK,0
2021-02-01,European Union,Sinopharm/Beijing,0
2021-02-01,European Union,Sinovac,0
2021-02-01,European Union,Sputnik V,0
2021-02-01,European Union,Valneva,0
2021-02-02,European Union,Johnson&Johnson,1
2021-02-02,European Union,Moderna,14025
2021-02-02,European Union,Novavax,0
2021-02-02,European Union,Oxford/AstraZeneca,28
2021-02-02,European Union,Pfizer/BioNTech,402567
2021-02-02,European Union,Sanofi/GSK,0
2021-02-02,European Union,Sinopharm/Beijing,0
2021-02-02,European Union,Sinovac,0
2021-02-02,European Union,Sputnik V,0
2021-02-02,European Union,Valneva,0
2021-02-03,European Union,Johnson&Johnson,5
2021-02-03,European Union,Moderna,20238
2021-02-03,European Union,Novavax,0
2021-02-03,European Union,Oxford/AstraZeneca,10
2021-02-03,European Union,Pfizer/BioNTech,402802
2021-02-03,European Union,Sanofi/GSK,0
2021-02-03,European Union,Sinopharm/Beijing,0
2021-02-03,European Union,Sinovac,0
2021-02-03,European Union,Sputnik V,0
2021-02-03,European Union,Valneva,0
2021-02-04,European Union,Johnson&Johnson,38
2021-02-04,European Union,Moderna,97821
2021-02-04,European Union,Novavax,3
2021-02-04,European Union,Oxford/AstraZeneca,1059
2021-02-04,European Union,Pfizer/BioNTech,2355497
2021-02-04,European Union,Sanofi/GSK,0
2021-02-04,European Union,Sinopharm/Beijing,34
2021-02-04,European Union,Sinovac,101
2021-02-04,European Union,Sputnik V,1
2021-02-04,European Union,Valneva,0
2021-02-05,European Union,Johnson&Johnson,2
2021-02-05,European Union,Moderna,15261
2021-02-05,European Union,Novavax,0
2021-02-05,European Union,Oxford/AstraZeneca,1490
2021-02-05,European Union,Pfizer/BioNTech,213066
2021-02-05,European Union,Sanofi/GSK,0
2021-02-05,European Union,Sinopharm/Beijing,0
2021-02-05,European Union,Sinovac,1
2021-02-05,European Union,Sputnik V,0
2021-02-05,European Union,Valneva,0
2021-02-06,European Union,Johnson&Johnson,2
2021-02-06,European Union,Moderna,11575
2021-02-06,European Union,Novavax,0
2021-02-06,European Union,Oxford/AstraZeneca,1437
2021-02-06,European Union,Pfizer/BioNTech,113287
2021-02-06,European Union,Sanofi/GSK,0
2021-02-06,European Union,Sinopharm/Beijing,0
2021-02-06,European Union,Sinovac,0
2021-02-06,European Union,Sputnik V,0
2021-02-06,European Union,Valneva,0
2021-02-07,European Union,Johnson&Johnson,3
2021-02-07,European Union,Moderna,19521
2021-02-07,European Union,Novavax,0
2021-02-07,European Union,Oxford/AstraZeneca,2833
2021-02-07,European Union,Pfizer/BioNTech,301053
2021-02-07,European Union,Sanofi/GSK,0
2021-02-07,European Union,Sinopharm/Beijing,0
2021-02-07,European Union,Sinovac,0
2021-02-07,European Union,Sputnik V,0
2021-02-07,European Union,Valneva,0
2021-02-08,European Union,Johnson&Johnson,0
2021-02-08,European Union,Moderna,22090
2021-02-08,European Union,Novavax,0
2021-02-08,European Union,Oxford/AstraZeneca,7021
2021-02-08,European Union,Pfizer/BioNTech,373578
2021-02-08,European Union,Sanofi/GSK,0
2021-02-08,European Union,Sinopharm/Beijing,0
2021-02-08,European Union,Sinovac,0
2021-02-08,European Union,Sputnik V,0
2021-02-08,European Union,Valneva,0
2021-02-09,European Union,Johnson&Johnson,1
2021-02-09,European Union,Moderna,22691
2021-02-09,European Union,Novavax,0
2021-02-09,European Union,Oxford/AstraZeneca,18439
2021-02-09,European Union,Pfizer/BioNTech,402554
2021-02-09,European Union,Sanofi/GSK,0
2021-02-09,European Union,Sinopharm/Beijing,0
2021-02-09,European Union,Sinovac,0
2021-02-09,European Union,Sputnik V,0
2021-02-09,European Union,Valneva,0
2021-02-10,European Union,Johnson&Johnson,2
2021-02-10,European Union,Moderna,28387
2021-02-10,European Union,Novavax,0
2021-02-10,European Union,Oxford/AstraZeneca,34377
2021-02-10,European Union,Pfizer/BioNTech,413203
2021-02-10,European Union,Sanofi/GSK,0
2021-02-10,European Union,Sinopharm/Beijing,0
2021-02-10,European Union,Sinovac,0
2021-02-10,European Union,Sputnik V,0
2021-02-10,European Union,Valneva,0
2021-02-11,European Union,Johnson&Johnson,17
2021-02-11,European Union,Moderna,141068
2021-02-11,European Union,Novavax,5
2021-02-11,European Union,Oxford/AstraZeneca,210899
2021-02-11,European Union,Pfizer/BioNTech,2203421
2021-02-11,European Union,Sanofi/GSK,0
2021-02-11,European Union,Sinopharm/Beijing,35
2021-02-11,European Union,Sinovac,142
2021-02-11,European Union,Sputnik V,2394
2021-02-11,European Union,Valneva,0
2021-02-12,European Union,Johnson&Johnson,1
2021-02-12,European Union,Moderna,14592
2021-02-12,European Union,Novavax,0
2021-02-12,European Union,Oxford/AstraZeneca,23203
2021-02-12,European Union,Pfizer/BioNTech,205324
2021-02-12,European Union,Sanofi/GSK,0
2021-02-12,European Union,Sinopharm/Beijing,0
2021-02-12,European Union,Sinovac,0
2021-02-12,European Union,Sputnik V,0
2021-02-12,European Union,Valneva,0
2021-02-13,European Union,Johnson&Johnson,2
2021-02-13,European Union,Moderna,7679
2021-02-13,European Union,Novavax,0
2021-02-13,European Union,Oxford/AstraZeneca,15646
2021-02-13,European Union,Pfizer/BioNTech,116921
2021-02-13,European Union,Sanofi/GSK,0
2021-02-13,European Union,Sinopharm/Beijing,1
2021-02-13,European Union,Sinovac,0
2021-02-13,European Union,Sputnik V,0
2021-02-13,European Union,Valneva,0
2021-02-14,European Union,Johnson&Johnson,12
2021-02-14,European Union,Moderna,20802
2021-02-14,European Union,Novavax,0
2021-02-14,European Union,Oxford/AstraZeneca,41242
2021-02-14,European Union,Pfizer/BioNTech,295692
2021-02-14,European Union,Sanofi/GSK,0
2021-02-14,European Union,Sinopharm/Beijing,1
2021-02-14,European Union,Sinovac,0
2021-02-14,European Union,Sputnik V,0
2021-02-14,European Union,Valneva,0
2021-02-15,European Union,Johnson&Johnson,1
2021-02-15,European Union,Moderna,28143
2021-02-15,European Union,Novavax,0
2021-02-15,European Union,Oxford/AstraZeneca,50802
2021-02-15,European Union,Pfizer/BioNTech,334868
2021-02-15,European Union,Sanofi/GSK,0
2021-02-15,European Union,Sinopharm/Beijing,0
2021-02-15,European Union,Sinovac,0
2021-02-15,European Union,Sputnik V,0
2021-02-15,European Union,Valneva,0
2021-02-16,European Union,Johnson&Johnson,4
2021-02-16,European Union,Moderna,33025
2021-02-16,European Union,Novavax,0
2021-02-16,European Union,Oxford/AstraZeneca,58086
2021-02-16,European Union,Pfizer/BioNTech,362529
2021-02-16,European Union,Sanofi/GSK,0
2021-02-16,European Union,Sinopharm/Beijing,0
2021-02-16,European Union,Sinovac,0
2021-02-16,European Union,Sputnik V,0
2021-02-16,European Union,Valneva,0
2021-02-17,European Union,Johnson&Johnson,6
2021-02-17,European Union,Moderna,31149
2021-02-17,European Union,Novavax,0
2021-02-17,European Union,Oxford/AstraZeneca,68742
2021-02-17,European Union,Pfizer/BioNTech,391476
2021-02-17,European Union,Sanofi/GSK,0
2021-02-17,European Union,Sinopharm/Beijing,0
2021-02-17,European Union,Sinovac,0
2021-02-17,European Union,Sputnik V,0
2021-02-17,European Union,Valneva,0
2021-02-18,European Union,Johnson&Johnson,24
2021-02-18,European Union,Moderna,199620
2021-02-18,European Union,Novavax,6
2021-02-18,European Union,Oxford/AstraZeneca,628219
2021-02-18,European Union,Pfizer/BioNTech,2189992
2021-02-18,European Union,Sanofi/GSK,0
2021-02-18,European Union,Sinopharm/Beijing,20
2021-02-18,European Union,Sinovac,165
2021-02-18,European Union,Sputnik V,16104
2021-02-18,European Union,Valneva,0
2021-02-19,European Union,Johnson&Johnson,6
2021-02-19,European Union,Moderna,14673
2021-02-19,European Union,Novavax,0
2021-02-19,European Union,Oxford/AstraZeneca,54555
2021-02-19,European Union,Pfizer/BioNTech,206029
2021-02-19,European Union,Sanofi/GSK,0
2021-02-19,European Union,Sinopharm/Beijing,0
2021-02-19,European Union,Sinovac,1
2021-02-19,European Union,Sputnik V,0
2021-02-19,European Union,Valneva,0
2021-02-20,European Union,Johnson&Johnson,3
2021-02-20,European Union,Moderna,9711
2021-02-20,European Union,Novavax,0
2021-02-20,European Union,Oxford/AstraZeneca,36504
2021-02-20,European Union,Pfizer/BioNTech,131455
2021-02-20,European Union,Sanofi/GSK,0
2021-02-20,European Union,Sinopharm/Beijing,0
2021-02-20,European Union,Sinovac,1
2021-02-20,European Union,Sputnik V,0
2021-02-20,European Union,Valneva,0
2021-02-21,European Union,Johnson&Johnson,1
2021-02-21,European Union,Moderna,24062
2021-02-21,European Union,Novavax,0
2021-02-21,European Union,Oxford/AstraZeneca,69580
2021-02-21,European Union,Pfizer/BioNTech,327890
2021-02-21,European Union,Sanofi/GSK,0
2021-02-21,European Union,Sinopharm/Beijing,1
2021-02-21,European Union,Sinovac,0
2021-02-21,European Union,Sputnik V,0
2021-02-21,European Union,Valneva,0
2021-02-22,European Union,Johnson&Johnson,2
2021-02-22,European Union,Moderna,22585
2021-02-22,European Union,Novavax,0
2021-02-22,European Union,Oxford/AstraZeneca,79722
2021-02-22,European Union,Pfizer/BioNTech,366247
2021-02-22,European Union,Sanofi/GSK,0
2021-02-22,European Union,Sinopharm/Beijing,0
2021-02-22,European Union,Sinovac,0
2021-02-22,European Union,Sputnik V,0
2021-02-22,European Union,Valneva,0
2021-02-23,European Union,Johnson&Johnson,1
2021-02-23,European Union,Moderna,24256
2021-02-23,European Union,Novavax,0
2021-02-23,European Union,Oxford/AstraZeneca,95926
2021-02-23,European Union,Pfizer/BioNTech,375260
2021-02-23,European Union,Sanofi/GSK,0
2021-02-23,European Union,Sinopharm/Beijing,0
2021-02-23,European Union,Sinovac,0
2021-02-23,European Union,Sputnik V,0
2021-02-23,European Union,Valneva,0
2021-02-24,European Union,Johnson&Johnson,0
2021-02-24,European Union,Moderna,23572
2021-02-24,European Union,Novavax,0
2021-02-24,European Union,Oxford/AstraZeneca,146778
2021-02-24,European Union,Pfizer/BioNTech,389003
2021-02-24,European Union,Sanofi/GSK,0
2021-02-24,European Union,Sinopharm/Beijing,0
2021-02-24,European Union,Sinovac,0
2021-02-24,European Union,Sputnik V,0
2021-02-24,European Union,Valneva,0
2021-02-25,European Union,Johnson&Johnson,28
2021-02-25,European Union,Moderna,167999
2021-02-25,European Union,Novavax,4
2021-02-25,European Union,Oxford/AstraZeneca,1237566
2021-02-25,European Union,Pfizer/BioNTech,2287468
2021-02-25,European Union,Sanofi/GSK,0
2021-02-25,European Union,Sinopharm/Beijing,162104
2021-02-25,European Union,Sinovac,116
2021-02-25,European Union,Sputnik V,839
2021-02-25,European Union,Valneva,0
2021-02-26,European Union,Johnson&Johnson,3
2021-02-26,European Union,Moderna,14390
2021-02-26,European Union,Novavax,0
2021-02-26,European Union,Oxford/AstraZeneca,142121
2021-02-26,European Union,Pfizer/BioNTech,213594
2021-02-26,European Union,Sanofi/GSK,0
2021-02-26,European Union,Sinopharm/Beijing,0
2021-02-26,European Union,Sinovac,0
2021-02-26,European Union,Sputnik V,0
2021-02-26,European Union,Valneva,0
2021-02-27,European Union,Johnson&Johnson,2
2021-02-27,European Union,Moderna,7118
2021-02-27,European Union,Novavax,0
2021-02-27,European Union,Oxford/AstraZeneca,75965
2021-02-27,European Union,Pfizer/BioNTech,123675
2021-02-27,European Union,Sanofi/GSK,0
2021-02-27,European Union,Sinopharm/Beijing,0
2021-02-27,European Union,Sinovac,0
2021-02-27,European Union,Sputnik V,0
2021-02-27,European Union,Valneva,0
2021-02-28,European Union,Johnson&Johnson,2
2021-02-28,European Union,Moderna,27755
2021-02-28,European Union,Novavax,0
2021-02-28,European Union,Oxford/AstraZeneca,134207
2021-02-28,European Union,Pfizer/BioNTech,350802
2021-02-28,European Union,Sanofi/GSK,0
2021-02-28,European Union,Sinopharm/Beijing,0
2021-02-28,European Union,Sinovac,0
2021-02-28,European Union,Sputnik V,0
2021-02-28,European Union,Valneva,0
2021-03-01,European Union,Johnson&Johnson,1
2021-03-01,European Union,Moderna,31497
2021-03-01,European Union,Novavax,0
2021-03-01,European Union,Oxford/AstraZeneca,184698
2021-03-01,European Union,Pfizer/BioNTech,406485
2021-03-01,European Union,Sanofi/GSK,0
2021-03-01,European Union,Sinopharm/Beijing,0
2021-03-01,European Union,Sinovac,0
2021-03-01,European Union,Sputnik V,0
2021-03-01,European Union,Valneva,0
2021-03-02,European Union,Johnson&Johnson,1
2021-03-02,European Union,Moderna,41181
2021-03-02,European Union,Novavax,0
2021-03-02,European Union,Oxford/AstraZeneca,203302
2021-03-02,European Union,Pfizer/BioNTech,452761
2021-03-02,European Union,Sanofi/GSK,0
2021-03-02,European Union,Sinopharm/Beijing,0
2021-03-02,European Union,Sinovac,0
2021-03-02,European Union,Sputnik V,0
2021-03-02,European Union,Valneva,0
2021-03-03,European Union,Johnson&Johnson,0
2021-03-03,European Union,Moderna,50407
2021-03-03,European Union,Novavax,0
2021-03-03,European Union,Oxford/AstraZeneca,255133
2021-03-03,European Union,Pfizer/BioNTech,463325
2021-03-03,European Union,Sanofi/GSK,0
2021-03-03,European Union,Sinopharm/Beijing,0
2021-03-03,European Union,Sinovac,0
2021-03-03,European Union,Sputnik V,0
2021-03-03,European Union,Valneva,0
2021-03-04,European Union,Johnson&Johnson,109
2021-03-04,European Union,Moderna,347542
2021-03-04,European Union,Novavax,2
2021-03-04,European Union,Oxford/AstraZeneca,1411299
2021-03-04,European Union,Pfizer/BioNTech,2464367
2021-03-04,European Union,Sanofi/GSK,0
2021-03-04,European Union,Sinopharm/Beijing,206549
2021-03-04,European Union,Sinovac,154
2021-03-04,European Union,Sputnik V,3443
2021-03-04,European Union,Valneva,0
2021-03-05,European Union,Johnson&Johnson,9
2021-03-05,European Union,Moderna,38535
2021-03-05,European Union,Novavax,0
2021-03-05,European Union,Oxford/AstraZeneca,282076
2021-03-05,European Union,Pfizer/BioNTech,349168
2021-03-05,European Union,Sanofi/GSK,0
2021-03-05,European Union,Sinopharm/Beijing,0
2021-03-05,European Union,Sinovac,0
2021-03-05,European Union,Sputnik V,0
2021-03-05,European Union,Valneva,0
2021-03-06,European Union,Johnson&Johnson,4
2021-03-06,European Union,Moderna,26396
2021-03-06,European Union,Novavax,0
2021-03-06,European Union,Oxford/AstraZeneca,164090
2021-03-06,European Union,Pfizer/BioNTech,243784
2021-03-06,European Union,Sanofi/GSK,0
2021-03-06,European Union,Sinopharm/Beijing,0
2021-03-06,European Union,Sinovac,0
2021-03-06,European Union,Sputnik V,0
2021-03-06,European Union,Valneva,0
2021-03-07,European Union,Johnson&Johnson,12
2021-03-07,European Union,Moderna,43959
2021-03-07,European Union,Novavax,0
2021-03-07,European Union,Oxford/AstraZeneca,212331
2021-03-07,European Union,Pfizer/BioNTech,401500
2021-03-07,European Union,Sanofi/GSK,0
2021-03-07,European Union,Sinopharm/Beijing,0
2021-03-07,European Union,Sinovac,0
2021-03-07,European Union,Sputnik V,0
2021-03-07,European Union,Valneva,0
2021-03-08,European Union,Johnson&Johnson,3
2021-03-08,European Union,Moderna,52476
2021-03-08,European Union,Novavax,0
2021-03-08,European Union,Oxford/AstraZeneca,262959
2021-03-08,European Union,Pfizer/BioNTech,456163
2021-03-08,European Union,Sanofi/GSK,0
2021-03-08,European Union,Sinopharm/Beijing,0
2021-03-08,European Union,Sinovac,0
2021-03-08,European Union,Sputnik V,0
2021-03-08,European Union,Valneva,0
2021-03-09,European Union,Johnson&Johnson,8
2021-03-09,European Union,Moderna,49217
2021-03-09,European Union,Novavax,0
2021-03-09,European Union,Oxford/AstraZeneca,286465
2021-03-09,European Union,Pfizer/BioNTech,509225
2021-03-09,European Union,Sanofi/GSK,0
2021-03-09,European Union,Sinopharm/Beijing,0
2021-03-09,European Union,Sinovac,0
2021-03-09,European Union,Sputnik V,0
2021-03-09,European Union,Valneva,0
2021-03-10,European Union,Johnson&Johnson,12
2021-03-10,European Union,Moderna,52915
2021-03-10,European Union,Novavax,0
2021-03-10,European Union,Oxford/AstraZeneca,345225
2021-03-10,European Union,Pfizer/BioNTech,525399
2021-03-10,European Union,Sanofi/GSK,0
2021-03-10,European Union,Sinopharm/Beijing,0
2021-03-10,European Union,Sinovac,0
2021-03-10,European Union,Sputnik V,0
2021-03-10,European Union,Valneva,0
2021-03-11,European Union,Johnson&Johnson,174
2021-03-11,European Union,Moderna,293878
2021-03-11,European Union,Novavax,6
2021-03-11,European Union,Oxford/AstraZeneca,1673029
2021-03-11,European Union,Pfizer/BioNTech,2572139
2021-03-11,European Union,Sanofi/GSK,0
2021-03-11,European Union,Sinopharm/Beijing,123827
2021-03-11,European Union,Sinovac,160
2021-03-11,European Union,Sputnik V,31977
2021-03-11,European Union,Valneva,0
2021-03-12,European Union,Johnson&Johnson,9
2021-03-12,European Union,Moderna,38449
2021-03-12,European Union,Novavax,0
2021-03-12,European Union,Oxford/AstraZeneca,325350
2021-03-12,European Union,Pfizer/BioNTech,370711
2021-03-12,European Union,Sanofi/GSK,0
2021-03-12,European Union,Sinopharm/Beijing,0
2021-03-12,European Union,Sinovac,0
2021-03-12,European Union,Sputnik V,0
2021-03-12,European Union,Valneva,0
2021-03-13,European Union,Johnson&Johnson,9
2021-03-13,European Union,Moderna,21675
2021-03-13,European Union,Novavax,0
2021-03-13,European Union,Oxford/AstraZeneca,138295
2021-03-13,European Union,Pfizer/BioNTech,239475
2021-03-13,European Union,Sanofi/GSK,0
2021-03-13,European Union,Sinopharm/Beijing,0
2021-03-13,European Union,Sinovac,1
2021-03-13,European Union,Sputnik V,0
2021-03-13,European Union,Valneva,0
2021-03-14,European Union,Johnson&Johnson,11
2021-03-14,European Union,Moderna,51766
2021-03-14,European Union,Novavax,0
2021-03-14,European Union,Oxford/AstraZeneca,206243
2021-03-14,European Union,Pfizer/BioNTech,448276
2021-03-14,European Union,Sanofi/GSK,0
2021-03-14,European Union,Sinopharm/Beijing,1
2021-03-14,European Union,Sinovac,0
2021-03-14,European Union,Sputnik V,0
2021-03-14,European Union,Valneva,0
2021-03-15,European Union,Johnson&Johnson,22
2021-03-15,European Union,Moderna,66414
2021-03-15,European Union,Novavax,0
2021-03-15,European Union,Oxford/AstraZeneca,18509
2021-03-15,European Union,Pfizer/BioNTech,525815
2021-03-15,European Union,Sanofi/GSK,0
2021-03-15,European Union,Sinopharm/Beijing,0
2021-03-15,European Union,Sinovac,0
2021-03-15,European Union,Sputnik V,0
2021-03-15,European Union,Valneva,0
2021-03-16,European Union,Johnson&Johnson,28
2021-03-16,European Union,Moderna,71029
2021-03-16,European Union,Novavax,0
2021-03-16,European Union,Oxford/AstraZeneca,17440
2021-03-16,European Union,Pfizer/BioNTech,574642
2021-03-16,European Union,Sanofi/GSK,0
2021-03-16,European Union,Sinopharm/Beijing,0
2021-03-16,European Union,Sinovac,0
2021-03-16,European Union,Sputnik V,0
2021-03-16,European Union,Valneva,0
2021-03-17,European Union,Johnson&Johnson,26
2021-03-17,European Union,Moderna,73737
2021-03-17,European Union,Novavax,0
2021-03-17,European Union,Oxford/AstraZeneca,19433
2021-03-17,European Union,Pfizer/BioNTech,580410
2021-03-17,European Union,Sanofi/GSK,0
2021-03-17,European Union,Sinopharm/Beijing,0
2021-03-17,European Union,Sinovac,0
2021-03-17,European Union,Sputnik V,0
2021-03-17,European Union,Valneva,0
2021-03-18,European Union,Johnson&Johnson,247
2021-03-18,European Union,Moderna,393749
2021-03-18,European Union,Novavax,4
2021-03-18,European Union,Oxford/AstraZeneca,734073
2021-03-18,European Union,Pfizer/BioNTech,2847819
2021-03-18,European Union,Sanofi/GSK,0
2021-03-18,European Union,Sinopharm/Beijing,12712
2021-03-18,European Union,Sinovac,219
2021-03-18,European Union,Sputnik V,88591
2021-03-18,European Union,Valneva,0
2021-03-19,European Union,Johnson&Johnson,13
2021-03-19,European Union,Moderna,60877
2021-03-19,European Union,Novavax,0
2021-03-19,European Union,Oxford/AstraZeneca,197746
2021-03-19,European Union,Pfizer/BioNTech,386123
2021-03-19,European Union,Sanofi/GSK,0
2021-03-19,European Union,Sinopharm/Beijing,0
2021-03-19,European Union,Sinovac,0
2021-03-19,European Union,Sputnik V,0
2021-03-19,European Union,Valneva,0
2021-03-20,European Union,Johnson&Johnson,6
2021-03-20,European Union,Moderna,41421
2021-03-20,European Union,Novavax,2
2021-03-20,European Union,Oxford/AstraZeneca,112321
2021-03-20,European Union,Pfizer/BioNTech,247732
2021-03-20,European Union,Sanofi/GSK,0
2021-03-20,European Union,Sinopharm/Beijing,2
2021-03-20,European Union,Sinovac,0
2021-03-20,European Union,Sputnik V,0
2021-03-20,European Union,Valneva,0
2021-03-21,European Union,Johnson&Johnson,4
2021-03-21,European Union,Moderna,66127
2021-03-21,European Union,Novavax,0
2021-03-21,European Union,Oxford/AstraZeneca,204724
2021-03-21,European Union,Pfizer/BioNTech,486891
2021-03-21,European Union,Sanofi/GSK,0
2021-03-21,European Union,Sinopharm/Beijing,0
2021-03-21,European Union,Sinovac,0
2021-03-21,European Union,Sputnik V,0
2021-03-21,European Union,Valneva,0
2021-03-22,European Union,Johnson&Johnson,15
2021-03-22,European Union,Moderna,70199
2021-03-22,European Union,Novavax,0
2021-03-22,European Union,Oxford/AstraZeneca,286505
2021-03-22,European Union,Pfizer/BioNTech,566677
2021-03-22,European Union,Sanofi/GSK,0
2021-03-22,European Union,Sinopharm/Beijing,0
2021-03-22,European Union,Sinovac,0
2021-03-22,European Union,Sputnik V,0
2021-03-22,European Union,Valneva,0
2021-03-23,European Union,Johnson&Johnson,9
2021-03-23,European Union,Moderna,88177
2021-03-23,European Union,Novavax,0
2021-03-23,European Union,Oxford/AstraZeneca,297182
2021-03-23,European Union,Pfizer/BioNTech,621577
2021-03-23,European Union,Sanofi/GSK,0
2021-03-23,European Union,Sinopharm/Beijing,1
2021-03-23,European Union,Sinovac,0
2021-03-23,European Union,Sputnik V,0
2021-03-23,European Union,Valneva,0
2021-03-24,European Union,Johnson&Johnson,5
2021-03-24,European Union,Moderna,88308
2021-03-24,European Union,Novavax,0
2021-03-24,European Union,Oxford/AstraZeneca,372572
2021-03-24,European Union,Pfizer/BioNTech,639907
2021-03-24,European Union,Sanofi/GSK,0
